sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	outer_orbits_RW_without_KL	disrupted
3699	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.7199	1.6808	3.0415	73690137.8	1237	12912.5	12912.5	0
3700	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.6191	6.1182	1.9389	150806122.2	2693	12912.5	12912.5	0
3701	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.8069	2.3353	3.1022	73038037.8	1440	12912.5	12912.5	0
3702	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.3158	0.1207	2.9176	75323528.1	1728	12912.5	12912.5	0
3703	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7873	3.6475	5.5876	316042150.4	11741	12912.5	12912.5	0
3704	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0434	2.0732	2.2717	113229978.8	2270	12912.5	12912.5	0
3705	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.3641	0.951	3.7173	90644879.8	1701	12912.5	12912.5	0
3706	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.179	5.9505	0.8743	300102091.8	7908	12912.5	12912.5	0
3707	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.4673	1.8294	3.4198	77193311.2	1280	12912.5	12912.5	0
3708	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.4723	5.7205	5.6057	195359546.5	2598	12912.5	12912.5	0
3709	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.5341	2.5468	0.7479	310280333.7	12944	12912.5	12912.5	0
3710	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.6789	2.6072	2.7566	80871049.3	1298	12912.5	12912.5	0
3711	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8145	4.8698	2.5551	90334311.1	2730	12912.5	12912.5	0
3712	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0616	2.1925	1.2147	254020615.1	4676	12912.5	12912.5	0
3713	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7869	2.2645	0.2527	264859450.5	4737	12912.5	12912.5	0
3714	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.3803	2.6742	1.8722	157891840	3097	12912.5	12912.5	0
3715	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.5123	3.5158	1.8087	170714245	3306	12912.5	12912.5	0
3716	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2726	0.9398	2.268	116489868.1	1363	12912.5	12912.5	0
3717	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2603	2.5297	3.0053	74157470.4	1248	12912.5	12912.5	0
3718	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.2424	2.8803	3.8118	94887232.8	4455	12912.5	12912.5	0
3719	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.1407	1.0183	2.0961	128582978.8	6308	12912.5	12912.5	0
3720	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.9421	0.8424	2.9577	86216893.9	1349	12912.5	12912.5	0
3721	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.7208	1.5605	1.8362	163781298.5	2834	12912.5	12912.5	0
3722	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.8196	5.9264	2.6396	89899526.2	1353	12912.5	12912.5	0
3723	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8508	5.4816	5.544	316023808.2	8559	12912.5	12912.5	0
3724	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1042	5.3903	4.0543	116388162.9	3360	12912.5	12912.5	0
3725	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.0891	6.0394	3.2559	73020961.5	2121	12912.5	12912.5	0
3726	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0798	1.5428	3.1771	72858238.6	1445	12912.5	12912.5	0
3727	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.6171	6.1375	4.0305	115481346.6	2161	12912.5	12912.5	0
3728	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1522	5.5375	3.3105	73302684.1	2784	12912.5	12912.5	0
3729	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.0877	3.6021	3.4339	77701241.9	1122	12912.5	12912.5	0
3730	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.0979	4.1471	4.6995	95249603.9	1491	12912.5	12912.5	0
3731	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.2047	5.6155	3.6063	130737009.6	1413	12912.5	12912.5	0
3732	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1177	1.2826	3.1553	134127538.5	1440	12912.5	12912.5	0
3733	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.4016	3.9117	3.3885	76141009.1	1328	12912.5	12912.5	0
3734	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.223	6.0091	5.0177	116343506	1841	12912.5	12912.5	0
3735	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.0735	3.5472	4.3621	103434684.9	1508	12912.5	12912.5	0
3736	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2814	2.0109	5.5728	317454247.8	8813	12912.5	12912.5	0
3737	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.0379	2.9899	4.3164	146322143.4	2908	12912.5	12912.5	0
3738	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.461	5.4546	2.2624	114437306.9	1685	12912.5	12912.5	0
3739	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.224	1.9169	3.0959	73178990.3	1107	12912.5	12912.5	0
3740	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0108	3.9737	3.7592	92993400.9	1961	12912.5	12912.5	0
3741	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.7026	3.007	2.9679	143655272.4	1617	12912.5	12912.5	0
3742	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.155	1.0149	4.2779	140258276.8	4301	12912.5	12912.5	0
3743	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9232	5.2408	2.0471	136211859.3	3288	12912.5	12912.5	0
3744	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.5102	4.4207	2.9268	75481061	1220	12912.5	12912.5	0
3745	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6134	1.584	2.2891	114113578.2	1500	12912.5	12912.5	0
3746	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9676	3.5972	3.65	86925078.3	1386	12912.5	12912.5	0
3747	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8865	3.3107	1.4019	225462255.5	5388	12912.5	12912.5	0
3748	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.4397	3.0855	2.6661	85062631.4	1404	12912.5	12912.5	0
3749	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2401	1.1115	3.5262	80459519.9	1832	12912.5	12912.5	0
3750	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7563	4.9839	3.7877	97567609	1358	12912.5	12912.5	0
3751	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2111	1.2334	3.6275	85557583.1	1380	12912.5	12912.5	0
3752	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7578	1.2519	2.6904	83518649.8	1825	12912.5	12912.5	0
3753	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.8173	0.4284	6.1593	204149116.4	2920	12912.5	12912.5	0
3754	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.1303	0.483	5.3365	186970481.2	2425	12912.5	12912.5	0
3755	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0825	2.3694	1.5851	137536458.2	4741	12912.5	12912.5	0
3756	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5556	6.1623	4.2914	142707110.3	3254	12912.5	12912.5	0
3757	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.8421	0.9873	3.4055	118436812.8	1628	12912.5	12912.5	0
3758	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9091	4.0721	3.238	73681745.8	1193	12912.5	12912.5	0
3759	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6646	3.3455	4.8244	147538078.7	1934	12912.5	12912.5	0
3760	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2865	4.4311	2.364	104564534.2	2618	12912.5	12912.5	0
3761	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1612	1.6832	3.0289	94051754.4	1201	12912.5	12912.5	0
3762	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2166	0.8821	2.6503	85987810.2	1348	12912.5	12912.5	0
3763	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4741	3.1924	3.2516	114442661.4	1425	12912.5	12912.5	0
3764	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0352	1.4902	5.5544	318364219.7	7421	12912.5	12912.5	0
3765	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.8985	5.9944	2.9223	75088259.9	1946	12912.5	12912.5	0
3766	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.4423	0.143	3.3259	74797840.6	1289	12912.5	12912.5	0
3767	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9283	0.9009	1.8686	159138144.3	2786	12912.5	12912.5	0
3768	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.6126	5.3221	3.4684	78700876	1389	12912.5	12912.5	0
3769	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.9398	4.3966	2.8149	78538037.2	1400	12912.5	12912.5	0
3770	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.5044	2.6375	3.0605	73394019.4	1207	12912.5	12912.5	0
3771	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.6482	2.6227	2.3557	105991805.3	1948	12912.5	12912.5	0
3772	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6188	3.6568	2.3629	106249020.3	1573	12912.5	12912.5	0
3773	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.2848	6.2448	2.5712	122755256.7	1495	12912.5	12912.5	0
3774	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.8243	0.7231	2.5272	92959808	1816	12912.5	12912.5	0
3775	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.1034	0.8541	2.9858	104939214.6	1233	12912.5	12912.5	0
3776	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.9041	1.5705	1.9193	152031754.7	2981	12912.5	12912.5	0
3777	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7047	5.1284	3.0075	78699074.1	1182	12912.5	12912.5	0
3778	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6457	5.0944	3.7295	101047009.5	1583	12912.5	12912.5	0
3779	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.7616	4.4967	4.8369	218946786.1	2315	12912.5	12912.5	0
3780	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.398	4.6146	3.5721	82253178.5	1104	12912.5	12912.5	0
3781	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6821	3.945	3.0434	73349106.9	1213	12912.5	12912.5	0
3782	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.226	4.0517	1.7614	163116832.8	2663	12912.5	12912.5	0
3783	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.2754	3.2947	3.5543	82855744.1	1576	12912.5	12912.5	0
3784	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0429	4.627	3.3497	137106871.4	2714	12912.5	12912.5	0
3785	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0702	0.727	1.6768	420272822	1878	12912.5	12912.5	1
3786	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.6034	5.2018	3.0783	95044984.1	1372	12912.5	12912.5	0
3787	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0265	2.7632	2.6607	120602792	1456	12912.5	12912.5	0
3788	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1598	1.9199	5.8114	184942257.5	2142	12912.5	12912.5	0
3789	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.3378	5.676	2.8253	77771417.4	1814	12912.5	12912.5	0
3790	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.8722	4.8698	3.6602	210345038.8	2044	12912.5	12912.5	0
3791	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5205	3.0725	2.4692	96754451.8	1805	12912.5	12912.5	0
3792	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.9319	0.2426	0.4667	341206009.6	10323	12912.5	12912.5	0
3793	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.6768	2.5889	2.377	104470596.2	1606	12912.5	12912.5	0
3794	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8074	0.0089	2.2953	111100629.7	2316	12912.5	12912.5	0
3795	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.0042	4.6223	1.4134	122599170.1	2136	12912.5	12912.5	0
3796	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.0481	1.098	4.7945	178748963.7	1878	12912.5	12912.5	0
3797	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.5886	0.9525	2.4077	100318128.2	3699	12912.5	12912.5	0
3798	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.8788	3.3044	6.1882	249761871.9	2455	12912.5	12912.5	0
3799	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.3625	3.1475	2.865	106392827.5	1281	12912.5	12912.5	0
3800	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.3832	3.2658	2.6951	83737530.5	1354	12912.5	12912.5	0
3801	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9365	3.2973	3.6154	84757626.6	1679	12912.5	12912.5	0
3802	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0809	4.753	2.5359	176342496.9	1555	12912.5	12912.5	0
3803	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.1252	4.7708	3.3782	75913796.2	1524	12912.5	12912.5	0
3804	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.1336	1.9137	1.8376	160540974.3	6601	12912.5	12912.5	0
3805	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.954	3.9337	4.8897	235936504.8	2892	12912.5	12912.5	0
3806	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.9447	3.4566	3.7925	80428700.6	1561	12912.5	12912.5	0
3807	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.1165	2.7649	1.8678	121268054.9	1562	12912.5	12912.5	0
3808	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6417	1.119	0.7284	142342208.6	2042	12912.5	12912.5	0
3809	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.1436	5.0836	2.6938	83092230.6	1853	12912.5	12912.5	0
3810	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0558	5.8663	4.7055	156635996.6	1489	12912.5	12912.5	0
3811	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.9625	1.688	4.1828	134800938	1774	12912.5	12912.5	0
3812	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.3754	2.2519	3.02	73384904.1	1581	12912.5	12912.5	0
3813	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.0819	3.7174	3.3786	76181967.3	1169	12912.5	12912.5	0
3814	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.208	5.6829	3.0344	73452636.9	1495	12912.5	12912.5	0
3815	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.1078	3.3573	2.461	97916889.5	1661	12912.5	12912.5	0
3816	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.6359	2.5872	3.7663	99014101.1	1397	12912.5	12912.5	0
3817	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.219	5.7617	2.4921	270957844.1	1957	12912.5	12912.5	0
3818	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7072	5.3991	5.0255	245366768.4	8115	12912.5	12912.5	0
3819	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2446	4.8475	1.9567	147533723	3218	12912.5	12912.5	0
3820	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.6849	3.0277	5.4829	155958358.4	2827	12912.5	12912.5	0
3821	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.8122	6.2723	2.5919	94450566.6	1252	12912.5	12912.5	0
3822	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.4268	4.3806	3.6487	83363077.3	1153	12912.5	12912.5	0
3823	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.1167	2.2757	1.5531	225272912.7	2081	12912.5	12912.5	0
3824	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.1843	5.3602	3.0794	72271664.8	2555	12912.5	12912.5	0
3825	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.0492	1.9062	3.5253	83342935	1217	12912.5	12912.5	0
3826	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.389	0.4544	2.5576	102561360.6	1540	12912.5	12912.5	0
3827	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.4737	4.8338	3.7893	95103621.2	2134	12912.5	12912.5	0
3828	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.632	5.1511	3.9821	108801100.6	4638	12912.5	12912.5	0
3829	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.2311	0.1462	1.5146	209927628.4	3372	12912.5	12912.5	0
3830	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.1768	4.5693	5.6341	284897333	2959	12912.5	12912.5	1
3831	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.972	6.2053	3.327	74037747.7	2077	12912.5	12912.5	0
3832	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.1696	3.8916	2.7133	82870483	1560	12912.5	12912.5	0
3833	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.7412	1.7204	0.5281	203109762.3	2938	12912.5	12912.5	0
3834	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.847	5.4123	3.0451	73578101.2	1220	12912.5	12912.5	0
3835	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2512	1.2614	2.2584	114325807	2261	12912.5	12912.5	0
3836	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2072	2.8117	1.5916	228220480.2	5243	12912.5	12912.5	0
3837	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.2486	5.9621	4.0797	119808273	2581	12912.5	12912.5	0
3838	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.7892	5.005	1.2388	174161704.8	2794	12912.5	12912.5	0
3839	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0812	5.8171	3.0611	369104088.3	1022	12912.5	12912.5	1
3840	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4236	1.0733	2.6316	86808818.3	1611	12912.5	12912.5	0
3841	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.2153	3.6244	3.1627	72645791.2	1709	12912.5	12912.5	0
3842	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.0833	5.1466	3.3637	75137180.5	1957	12912.5	12912.5	0
3843	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.0941	1.2197	2.8141	89727951	1135	12912.5	12912.5	0
3844	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9219	4.2254	2.3622	855837987.5	1183	12912.5	12912.5	1
3845	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.1214	6.127	2.9325	253489298.2	5084	12912.5	12912.5	0
3846	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.4885	2.4662	1.8639	158040678	4977	12912.5	12912.5	0
3847	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2128	2.5574	4.0108	112814153.6	2511	12912.5	12912.5	0
3848	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.7456	4.0611	2.4861	95356412.4	2039	12912.5	12912.5	0
3849	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0917	1.478	3.2584	361327022.4	1452	12912.5	12912.5	0
3850	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.8301	5.9286	3.2281	79933547.8	1087	12912.5	12912.5	0
3851	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.089	0.5434	3.2014	73011223.8	1521	12912.5	12912.5	0
3852	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.626	1.7228	3.1294	85552267.5	1085	12912.5	12912.5	0
3853	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.7228	3.0565	1.9706	145331073.7	3690	12912.5	12912.5	0
3854	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7943	3.6988	4.239	181321794.1	2102	12912.5	12912.5	0
3855	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6454	5.9095	5.3608	111476130.8	1386	12912.5	12912.5	0
3856	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.0503	2.3354	2.6682	91886662.8	1787	12912.5	12912.5	0
3857	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.8913	0.9528	3.6996	89486513.7	1617	12912.5	12912.5	0
3858	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.6214	1.3267	3.9166	99010068	1369	12912.5	12912.5	0
3859	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.4676	3.0468	2.8954	75610036.7	1849	12912.5	12912.5	0
3860	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.748	5.3765	0.0106	205663259.1	3137	12912.5	12912.5	0
3861	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.6163	5.3395	3.0852	85318449.6	1236	12912.5	12912.5	0
3862	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.7287	0.491	2.4035	98110845.7	1564	12912.5	12912.5	0
3863	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.1301	5.9367	3.344	79556219	1159	12912.5	12912.5	0
3864	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.0085	0.1936	3.4575	80846938.2	1235	12912.5	12912.5	0
3865	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.991	1.6502	3.2921	187064911.6	1503	12912.5	12912.5	0
3866	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.5687	4.7155	2.9028	151880596.3	1503	12912.5	12912.5	0
3867	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5456	0.7185	2.3342	111364537.8	1479	12912.5	12912.5	0
3868	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2699	6.0059	2.4608	97643966.6	1627	12912.5	12912.5	0
3869	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.2804	4.7056	4.2238	133323148.5	5370	12912.5	12912.5	0
3870	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5352	3.4399	1.4303	221499823.9	4333	12912.5	12912.5	0
3871	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.5566	3.7956	3.0799	74175116.6	1128	12912.5	12912.5	0
3872	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.8751	4.268	2.7647	80065463.8	1733	12912.5	12912.5	0
3873	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8275	6.2071	2.6033	88114449.4	2067	12912.5	12912.5	0
3874	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.2823	3.83	3.2403	73472971	1327	12912.5	12912.5	0
3875	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.6223	0.1764	4.7969	145912095.9	1976	12912.5	12912.5	0
3876	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1534	5.301	3.0126	124408377.9	1324	12912.5	12912.5	0
3877	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.1941	1.9453	2.762	80731026.2	1429	12912.5	12912.5	0
3878	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.1611	5.5387	1.3189	121149686.9	1534	12912.5	12912.5	0
3879	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.9872	0.3212	2.3146	201471153.8	3074	12912.5	12912.5	0
3880	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7762	4.8557	2.9567	76293949.1	1238	12912.5	12912.5	0
3881	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.9333	2.138	2.5402	339157900.3	1297	12912.5	12912.5	1
3882	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6955	1.8613	3.4717	120799831.1	1423	12912.5	12912.5	0
3883	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.6015	4.6533	4.3178	144850291.9	5104	12912.5	12912.5	0
3884	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.3626	3.3357	4.7438	205624652.7	3679	12912.5	12912.5	0
3885	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4716	2.1172	4.6306	212218818.9	2969	12912.5	12912.5	0
3886	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.621	2.7996	3.8813	93757725.9	1432	12912.5	12912.5	0
3887	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.5545	0.3395	2.5147	93949005.8	1733	12912.5	12912.5	0
3888	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.2321	3.1995	2.7867	155497027.6	1600	12912.5	12912.5	0
3889	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.5589	5.4291	6.192	362905252.1	8787	12912.5	12912.5	0
3890	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0978	3.5866	3.8301	83070295.9	1330	12912.5	12912.5	0
3891	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6192	2.3749	1.8794	118043204.1	1488	12912.5	12912.5	0
3892	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.5111	3.8696	1.0159	234416434.8	4037	12912.5	12912.5	0
3893	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6648	3.1873	3.1718	73059698.6	1211	12912.5	12912.5	0
3894	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.6614	5.9145	2.1903	98506653.4	1426	12912.5	12912.5	0
3895	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2702	2.4166	3.8766	100819403.7	2953	12912.5	12912.5	0
3896	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6125	3.9044	3.2991	103489973	1254	12912.5	12912.5	0
3897	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9033	4.3244	1.5716	191483104.2	3537	12912.5	12912.5	0
3898	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.3472	2.8071	1.3943	224465258.2	8200	12912.5	12912.5	0
3899	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4097	1.1964	4.1042	106840400.1	1431	12912.5	12912.5	0
3900	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.99	2.9783	2.7453	84448955.5	1442	12912.5	12912.5	0
3901	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5336	5.755	0.9161	217648322.5	2875	12912.5	12912.5	0
3902	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.3966	1.265	6.1771	226691824.5	2144	12912.5	12912.5	0
3903	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.3432	3.043	4.5781	167552198.8	3910	12912.5	12912.5	0
